"product_id","time_id","customer_id","promotion_id","store_id","store_sales","store_cost","unit_sales"
"487","800","4998",,"3","5.2000","1.6640","2"
"1376","800","2756",,"3","6.7200","3.3600","4"
"1193","800","2756",,"3","2.6700","1.2282","3"
"184","800","2756",,"3","10.2000","4.9980","3"
"94","800","2756",,"3","2.4800","0.9424","4"
"777","800","2756",,"3","7.4400","2.4552","2"
"1432","800","2756",,"3","7.2000","3.5280","4"
"610","800","2756",,"3","9.0800","2.9056","4"
"787","800","2756",,"3","2.9800","1.2218","2"
"583","800","5597",,"3","6.4400","2.2540","4"
"40","800","5597",,"3","2.9700","1.3068","3"
"111","800","5597",,"3","10.4400","3.4452","3"
"727","800","5597",,"3","5.7300","2.8650","3"
"24","800","5597",,"3","3.4600","1.3148","2"
"161","800","5597",,"3","4.5600","1.8696","3"
"148","800","9866",,"3","15.8000","5.6880","4"
"591","800","9866",,"3","4.6800","2.1060","4"
"1234","800","9866",,"3","2.2400","0.8960","4"
"863","800","9866",,"3","5.9600","2.2052","2"
"1146","800","9866",,"3","5.1400","2.0046","2"
"298","800","9866",,"3","8.4900","4.0752","3"
"1173","800","3693",,"3","6.9300","2.6334","3"
"1063","800","9866",,"3","9.5400","4.6746","3"
"547","800","9866",,"3","4.6200","2.1714","2"
"951","800","9866",,"3","5.7900","2.6634","3"
"154","800","9866",,"3","7.8400","3.6064","4"
"158","800","9866",,"3","4.7400","1.8012","3"
"974","800","9866",,"3","3.1600","0.9796","4"
"1517","800","76",,"3","1.1600","0.5220","2"
"15","800","76",,"3","9.1600","4.1220","4"
"990","800","76",,"3","12.4800","3.8688","4"
"1180","800","76",,"3","15.6000","6.7080","4"
"35","800","3816",,"3","8.8400","3.7128","4"
"904","800","3816",,"3","4.5000","1.9800","3"
"268","800","3816",,"3","3.4600","1.1418","2"
"205","800","3816",,"3","8.1300","3.9837","3"
"1220","800","3816",,"3","7.8000","3.5100","4"
"1443","800","3593",,"3","4.3400","1.9964","2"
"1354","800","3593",,"3","2.9600","1.1544","2"
"478","800","3593",,"3","8.7300","3.3174","3"
"1547","800","3593",,"3","7.1400","3.0702","3"
"312","800","3593",,"3","6.3900","3.1950","3"
"1187","800","8960",,"3","6.6000","3.1020","3"
"1503","800","1844",,"3","8.8200","2.9106","3"
"126","800","1844",,"3","3.2200","1.0304","2"
"1434","800","1844",,"3","3.7200","1.1904","4"
"625","800","1844",,"3","4.8300","2.1252","3"
"1494","800","1844",,"3","6.7200","2.4864","4"
"858","800","1844",,"3","6.6600","2.3976","3"
"382","800","1844",,"3","4.8600","2.0412","3"
"1311","800","3593",,"3","12.8800","5.0232","4"
"1407","800","3593",,"3","1.8900","0.9072","3"
"292","800","3593",,"3","5.4300","2.0091","3"
"935","800","3593",,"3","5.6000","1.8480","2"
"978","800","3593",,"3","4.8000","2.4000","3"
"535","800","9029",,"3","8.5200","3.4932","3"
"619","800","9029",,"3","6.7500","3.0375","3"
"369","800","9029",,"3","4.6000","2.0240","2"
"738","800","9557",,"3","7.4000","2.5900","4"
"1553","800","9557",,"3","7.4400","2.5296","4"
"665","800","9557",,"3","6.2800","2.4492","4"
"628","800","9557",,"3","2.8000","1.2880","2"
"1470","800","9557",,"3","4.8200","1.8316","2"
"915","800","9557",,"3","8.6100","3.2718","3"
"777","800","181",,"3","7.4400","2.6784","2"
"1021","800","181",,"3","3.6600","1.5372","3"
"705","800","181",,"3","2.6400","0.8976","3"
"95","800","181",,"3","4.3800","2.1024","3"
"145","800","4234",,"3","4.5400","1.4074","2"
"216","800","4234",,"3","14.4000","5.1840","4"
"831","800","4234",,"3","4.7400","2.0382","3"
"128","800","4234",,"3","1.5900","0.6678","3"
"329","800","1785",,"3","5.2200","2.2968","3"
"879","800","1785",,"3","3.3300","1.2987","3"
"375","800","1785",,"3","9.1600","3.2060","4"
"1184","800","2723",,"3","5.6800","2.1016","2"
"602","800","2723",,"3","4.2800","1.6264","2"
"791","800","2723",,"3","4.3000","1.7630","2"
"1367","800","2723",,"3","7.1400","3.1416","2"
"53","800","2723",,"3","14.4400","5.6316","4"
"1295","800","2723",,"3","5.5500","1.9980","3"
"652","800","1341",,"3","5.0100","2.1042","3"
"642","800","1341",,"3","4.9800","1.9422","3"
"259","800","1341",,"3","5.7000","2.3370","3"
"263","800","1341",,"3","15.2000","4.7120","4"
"1078","800","1341",,"3","4.9200","2.0172","3"
"1334","800","1341",,"3","5.5200","2.3736","3"
"216","800","5216",,"3","14.4000","6.6240","4"
"1192","800","5216",,"3","2.9400","0.9408","3"
"1381","800","5216",,"3","6.5100","2.8644","3"
"399","800","5216",,"3","2.6100","1.1484","3"
"643","800","5216",,"3","7.3600","3.2384","4"
"327","800","5216",,"3","2.4000","1.2000","4"
"1275","800","5216",,"3","4.6800","1.9656","4"
"463","800","6132",,"3","5.0000","2.2000","4"
"840","800","6132",,"3","4.1100","1.9317","3"
"1268","800","6132",,"3","2.6000","1.0920","2"
"713","800","6132",,"3","10.3800","3.9444","3"
"1235","800","6132",,"3","5.5200","1.8768","4"
"813","800","6132",,"3","4.3500","1.8705","3"
"936","800","6132",,"3","8.3400","2.6688","3"
"280","800","1785",,"3","5.4300","2.4435","3"
"1389","800","1785",,"3","5.2600","1.7358","2"
"1185","800","9781",,"3","4.0500","1.2555","3"
"963","800","9781",,"3","9.6000","3.1680","4"
"486","800","9781",,"3","3.4200","1.1628","3"
"1501","800","9781",,"3","7.5600","3.2508","3"
"1525","800","7704",,"3","11.7900","5.3055","3"
"755","800","7704",,"3","8.9400","3.0396","3"
"1092","800","7704",,"3","7.1400","3.5700","3"
"909","800","7704",,"3","6.2000","1.9840","4"
"227","800","2204",,"3","7.9200","3.1680","4"
"389","800","2204",,"3","7.1600","3.0072","4"
"632","800","2204",,"3","4.1500","1.2865","5"
"316","800","2204",,"3","6.5500","2.6200","5"
"1265","800","2204",,"3","3.6000","1.2960","5"
"1535","800","2204",,"3","11.6800","3.7376","4"
"838","800","4824",,"3","7.7400","3.0186","3"
"1541","800","355",,"3","8.8500","3.0975","3"
"705","800","355",,"3","1.7600","0.6336","2"
"1242","800","355",,"3","5.9400","2.8512","3"
"460","800","355",,"3","3.2200","1.3202","2"
"254","796","3627",,"3","1.6800","0.7728","3"
"311","796","3627",,"3","8.6000","3.5260","4"
"1286","796","3627",,"3","2.7000","1.1880","3"
"1475","796","3627",,"3","14.2400","6.6928","4"
"494","796","3627",,"3","5.7900","2.1423","3"
"1173","796","5898",,"3","6.9300","2.5641","3"
"231","796","5898",,"3","7.9500","2.5440","3"
"1500","796","5898",,"3","7.2300","3.5427","3"
"1223","796","5898",,"3","1.7700","0.5487","3"
"81","796","5898",,"3","4.2600","1.7040","2"
"391","796","5898",,"3","5.2400","2.6200","4"
"1433","796","5898",,"3","7.8900","2.5248","3"
"1423","796","5898",,"3","7.1100","2.4174","3"
"1327","796","5991",,"3","15.3600","7.5264","4"
"1011","796","5991",,"3","9.5100","3.0432","3"
"401","796","5991",,"3","1.4000","0.5740","2"
"258","796","5991",,"3","5.1600","1.8576","3"
"275","796","5991",,"3","9.8100","3.2373","3"
"225","796","5991",,"3","11.6700","4.2012","3"
"478","796","1005",,"3","8.7300","3.1428","3"
"1147","796","1005",,"3","2.8400","1.1076","2"
"1524","796","1005",,"3","3.7800","1.8144","3"
"395","796","1005",,"3","4.4400","1.6872","2"
"1397","796","1005",,"3","5.7200","1.9448","4"
"361","796","1005",,"3","4.5200","1.6272","4"
"1503","796","3816",,"3","11.7600","4.7040","4"
"1187","796","3816",,"3","4.4000","1.6280","2"
"238","796","8068",,"3","7.8800","3.7824","4"
"721","796","8068",,"3","6.7800","2.5764","3"
"611","796","8947",,"3","2.4600","0.7872","3"
"748","796","8947",,"3","6.6000","2.4420","3"
"1164","796","8947",,"3","5.1300","2.2059","3"
"1474","796","8947",,"3","8.6000","3.0100","4"
"544","796","8947",,"3","8.8500","4.2480","3"
"948","796","8947",,"3","8.8800","2.9304","3"
"565","796","8947",,"3","2.7000","1.0530","3"
"1084","796","754",,"3","2.7400","0.9042","2"
"1455","796","4234",,"3","10.1200","4.8576","4"
"1405","796","4234",,"3","3.5600","1.4952","4"
"1554","796","4234",,"3","7.6200","3.5814","3"
"691","796","4234",,"3","11.4000","3.7620","4"
"895","796","4234",,"3","2.6000","1.0400","4"
"1111","796","4234",,"3","1.5600","0.5928","2"
"462","796","4234",,"3","8.4800","3.2224","4"
"1151","796","4078",,"3","1.8600","0.7626","3"
"808","796","4078",,"3","5.5600","1.6680","4"
"625","796","4078",,"3","6.4400","2.9624","4"
"542","796","9951",,"3","3.0200","0.9060","2"
"1424","796","9951",,"3","15.6400","6.2560","4"
"1480","796","9951",,"3","4.3200","1.8144","3"
"898","796","9951",,"3","5.2200","2.2968","3"
"654","796","924",,"3","8.6800","3.7324","4"
"1403","796","924",,"3","9.7600","4.0992","4"
"715","796","924",,"3","4.6500","2.2320","3"
"78","796","924",,"3","6.5700","2.2338","3"
"16","796","924",,"3","15.3200","7.2004","4"
"704","796","2678",,"3","3.2600","1.2062","2"
"1254","796","2678",,"3","11.0100","3.6333","3"
"1164","796","2678",,"3","5.1300","1.5903","3"
"288","796","2678",,"3","8.5800","3.3462","3"
"1357","796","2678",,"3","5.4200","2.6016","2"
"1544","796","8404",,"3","5.8400","2.6864","4"
"1095","796","8404",,"3","4.7400","1.5168","3"
"885","796","8404",,"3","4.1400","1.2834","3"
"1101","796","8404",,"3","5.2400","2.6200","2"
"452","796","8404",,"3","7.4400","3.7200","3"
"1255","796","8404",,"3","4.9600","2.0832","4"
"818","796","8404",,"3","5.4000","1.8900","4"
"1294","796","9951",,"3","6.8800","2.7520","4"
"286","796","9951",,"3","5.6800","2.6128","4"
"196","796","9951",,"3","7.4100","2.8158","3"
"878","796","9951",,"3","7.4800","2.3188","4"
"1534","796","9951",,"3","8.3400","3.0858","3"
"712","796","9951",,"3","11.6100","4.9923","3"
"889","796","9951",,"3","6.4400","2.3184","4"
"772","796","9951",,"3","5.8200","2.8518","3"
"239","796","5134",,"3","6.6300","2.4531","3"
"310","796","5134",,"3","2.2800","1.0488","3"
"926","796","5134",,"3","2.2400","0.8064","4"
"223","796","5134",,"3","9.5700","3.0624","3"
"360","796","5134",,"3","3.9300","1.5720","3"
"1302","796","8742",,"3","5.5500","2.3310","3"
"1065","796","8742",,"3","3.7600","1.6544","2"
"948","796","8742",,"3","8.8800","4.2624","3"
"1298","796","8742",,"3","4.0200","1.6884","3"
"1069","796","2689",,"3","1.7100","0.7182","3"
"206","796","2689",,"3","6.3300","2.3421","3"
"410","796","2689",,"3","5.0400","2.1168","4"
"626","796","2689",,"3","5.1600","2.4768","4"
"1535","796","2689",,"3","8.7600","3.0660","3"
"1428","796","4105",,"3","11.5800","5.0952","3"
"247","796","4105",,"3","7.1200","2.2072","4"
"1089","796","4105",,"3","7.4100","3.7050","3"
"120","796","4105",,"3","9.0400","4.4296","4"
"1056","796","4105",,"3","8.7900","3.6039","3"
"220","796","4105",,"3","7.6500","3.6720","3"
"324","796","4778",,"3","7.8800","3.3884","4"
"1272","796","4778",,"3","7.4400","3.1248","3"
"1129","796","4778",,"3","9.7200","4.0824","4"
"1145","796","4778",,"3","4.7100","1.6014","3"
"37","796","6367",,"3","6.3600","2.6076","4"
"1306","796","6367",,"3","7.4100","3.1122","3"
"1029","796","6367",,"3","5.0400","1.8648","3"
"1445","796","6367",,"3","1.4800","0.5032","2"
"197","796","6367",,"3","8.7300","3.6666","3"
"1352","796","5686",,"3","7.9500","3.4185","3"
"143","796","5686",,"3","4.9200","1.5744","2"
"653","796","5686",,"3","11.1200","4.6704","4"
"682","796","5686",,"3","1.2200","0.4636","2"
"1325","796","5686",,"3","2.8600","1.1440","2"
"1368","796","5686",,"3","10.6500","5.2185","3"
"93","796","5686",,"3","2.8800","1.2960","3"
"803","796","5686",,"3","14.0400","5.7564","4"
"1052","796","5134",,"3","4.2000","1.8480","3"
"982","796","1785",,"3","8.6400","3.8880","3"
"426","796","1785",,"3","2.4000","1.1520","4"
"948","796","1785",,"3","8.8800","3.1968","3"
"829","796","4711",,"3","8.6800","2.7776","4"
"1272","796","4711",,"3","9.9200","3.9680","4"
"357","796","4711",,"3","5.4000","2.7000","3"
"400","796","4711",,"3","5.7200","2.5740","4"
"557","796","2878",,"3","6.8000","2.7200","5"
"946","796","2878",,"3","14.2500","5.1300","5"
"923","796","2878",,"3","5.7600","2.1888","4"
"1405","796","2878",,"3","3.5600","1.4596","4"
"1515","796","2878",,"3","2.2000","0.6600","2"
"41","796","2878",,"3","4.4500","2.0470","5"
"24","796","5537",,"3","5.1900","2.4393","3"
"1399","796","5537",,"3","5.3400","2.1894","3"
"390","796","5537",,"3","11.2200","4.4880","3"
"301","796","5537",,"3","2.1200","0.9752","4"
"983","796","5537",,"3","1.6400","0.6068","2"
"80","796","5537",,"3","10.8900","3.2670","3"
"817","796","5537",,"3","6.7200","3.2928","4"
"631","796","5358",,"3","3.1200","1.0608","4"
"381","796","5358",,"3","6.9900","2.5164","3"
"1130","796","5358",,"3","3.1000","1.2090","2"
"687","796","8068",,"3","2.9100","1.1058","3"
"943","796","8068",,"3","7.4100","3.3345","3"
"1319","796","8068",,"3","6.7200","2.9568","4"
"604","796","8068",,"3","6.2500","2.6875","5"
"1192","796","8068",,"3","3.9200","1.3328","4"
"570","796","8068",,"3","8.6400","3.5424","4"
"1292","796","8068",,"3","16.6500","6.6600","5"
"707","796","9642",,"3","7.4800","2.7676","4"
"857","796","9642",,"3","8.8800","3.2856","4"
"408","796","9642",,"3","11.0000","5.3900","5"
"611","796","9642",,"3","3.2800","1.3776","4"
"1366","796","7822",,"3","8.2800","2.7324","3"
"851","796","7822",,"3","7.5300","3.4638","3"
"840","796","7822",,"3","4.1100","1.8495","3"
"457","796","7822",,"3","6.7800","2.0340","3"
"462","796","7822",,"3","4.2400","1.7808","2"
"1277","796","7822",,"3","5.0800","1.7780","2"
"1094","824","4234",,"3","11.3100","3.7323","3"
"485","824","4234",,"3","4.3800","1.5768","2"
"341","824","4234",,"3","8.3100","3.8226","3"
"358","824","4234",,"3","7.5000","3.1500","2"
"308","824","4234",,"3","4.3600","1.9184","2"
"555","824","4234",,"3","5.7600","2.7072","2"
"106","824","4234",,"3","8.8800","3.1968","3"
"22","824","8907",,"3","4.5800","1.8778","2"
"145","824","8907",,"3","6.8100","3.1326","3"
"921","824","8907",,"3","4.0500","1.3365","3"
"1358","824","8647",,"3","8.4000","3.1920","4"
"83","824","8647",,"3","7.7600","2.5608","2"
"378","824","8647",,"3","4.4400","2.1756","4"
"1100","824","8647",,"3","2.8800","0.9216","4"
"424","824","8647",,"3","2.9000","1.1600","2"
"894","824","8647",,"3","1.7100","0.5130","3"
"1456","824","8647",,"3","3.6600","1.1712","2"
"1506","824","7220",,"3","10.2900","4.8363","3"
"352","824","7220",,"3","2.6800","1.0452","4"
"1527","824","7220",,"3","6.9200","2.6988","2"
"1117","824","7220",,"3","10.9200","4.9140","3"
"374","824","7220",,"3","5.9600","1.9072","4"
"854","824","7354",,"3","6.4000","3.1360","4"
"1137","824","7354",,"3","5.3100","2.1771","3"
"289","824","7354",,"3","4.1100","1.3974","3"
"132","824","7354",,"3","5.7600","1.9008","3"
"1014","824","7354",,"3","2.3600","0.8968","4"
"1071","824","7354",,"3","5.2800","2.3760","2"
"1308","824","7704",,"3","7.7400","2.4768","3"
"605","824","7704",,"3","9.4400","2.8320","4"
"742","824","7704",,"3","9.8800","2.9640","4"
"1158","824","7704",,"3","3.9600","1.6236","3"
"754","824","8966",,"3","10.2800","5.0372","4"
"1437","824","8966",,"3","5.2200","1.6182","3"
"948","824","8966",,"3","11.8400","4.0256","4"
"1367","824","8966",,"3","10.7100","4.6053","3"
"1544","824","8966",,"3","5.8400","2.2776","4"
"1428","824","8966",,"3","11.5800","4.7478","3"
"219","824","8966",,"3","10.0800","4.4352","4"
"895","824","997",,"3","1.9500","0.7995","3"
"918","824","8907",,"3","8.9100","3.3858","3"
"1334","824","8907",,"3","5.5200","2.0976","3"
"86","824","8907",,"3","11.8800","5.2272","4"
"1128","824","8907",,"3","10.4400","3.7584","4"
"1118","824","8907",,"3","5.8600","2.0510","2"
"735","824","8907",,"3","5.8800","1.9992","4"
"1469","824","5744",,"3","6.3900","2.8116","3"
"899","824","5744",,"3","3.8400","1.1904","2"
"223","824","5744",,"3","9.5700","4.2108","3"
"693","824","5744",,"3","5.9700","2.5671","3"
"117","824","8907",,"3","8.2500","3.3825","3"
"1458","824","4417",,"3","8.7000","3.3930","3"
"516","824","4417",,"3","5.5500","2.3310","3"
"1219","824","1785",,"3","4.7200","1.4632","2"
"90","824","1785",,"3","1.5400","0.6776","2"
"1092","824","1785",,"3","9.5200","3.9984","4"
"56","824","1785",,"3","2.1300","0.8946","3"
"1192","824","1785",,"3","3.9200","1.8816","4"
"189","824","9102",,"3","13.8000","6.9000","4"
"793","824","9102",,"3","11.4000","4.1040","4"
"1369","824","9102",,"3","13.5200","6.4896","4"
"1198","824","9102",,"3","10.2900","4.2189","3"
"882","824","9102",,"3","7.4700","3.4362","3"
"1151","824","9102",,"3","2.4800","0.7936","4"
"1521","824","5831",,"3","2.8000","1.2040","4"
"1138","824","5831",,"3","7.3200","3.5868","3"
"729","824","5831",,"3","3.4400","1.4104","2"
"1544","824","5831",,"3","2.9200","1.0220","2"
"656","824","5831",,"3","11.5500","4.5045","3"
"618","824","5831",,"3","4.2000","1.8900","3"
"3","824","6107",,"3","1.6600","0.5810","2"
"606","824","6107",,"3","7.9500","3.8160","3"
"768","824","6107",,"3","11.0400","5.2992","4"
"1012","824","6107",,"3","5.5200","1.8216","2"
"1252","824","3065",,"3","4.5600","2.1432","2"
"776","824","3065",,"3","11.6700","5.3682","3"
"233","824","3065",,"3","7.3800","3.3210","3"
"304","824","3065",,"3","5.6700","2.0412","3"
"919","824","3065",,"3","4.6200","1.9866","3"
"216","824","3065",,"3","14.4000","6.0480","4"
"354","824","3065",,"3","4.5000","1.8900","2"
"770","824","3065",,"3","5.4900","1.8117","3"
"593","824","4065",,"3","3.7400","1.4212","2"
"782","824","4065",,"3","4.6800","2.0592","2"
"1358","824","4065",,"3","6.3000","2.3310","3"
"44","824","4065",,"3","8.7900","3.0765","3"
"1285","824","4065",,"3","7.4800","2.6928","4"
"676","824","4065",,"3","9.8700","4.1454","3"
"729","824","5063",,"3","5.1600","1.5996","3"
"347","824","5063",,"3","2.4000","1.0560","2"
"351","824","5063",,"3","5.5200","2.3736","2"
"1166","824","5063",,"3","6.6300","3.2487","3"
"324","824","1282",,"3","7.8800","3.7824","4"
"833","824","1282",,"3","4.7800","2.1988","2"
"863","824","1282",,"3","11.9200","5.4832","4"
"1505","824","1282",,"3","11.0000","3.5200","4"
"1549","824","1282",,"3","6.0800","2.6752","4"
"274","824","1282",,"3","14.9600","6.4328","4"
"983","824","1282",,"3","3.2800","1.3776","4"
"413","824","1282",,"3","9.0000","4.3200","4"
"1222","824","1979",,"3","12.2500","5.1450","5"
"840","824","1979",,"3","5.4800","2.4112","4"
"430","824","1979",,"3","5.4000","2.5380","3"
"1245","824","1979",,"3","6.9600","2.9232","3"
"357","824","1979",,"3","7.2000","2.6640","4"
"831","824","1979",,"3","7.9000","2.6860","5"
"1259","824","1979",,"3","8.5600","3.6808","4"
"1442","824","760",,"3","4.9200","2.2140","3"
"155","824","760",,"3","11.4300","5.0292","3"
"171","824","760",,"3","5.9000","2.9500","2"
"953","824","9102",,"3","8.2200","3.9456","3"
"477","824","9102",,"3","3.4400","1.1696","4"
"1492","824","9102",,"3","4.5600","2.0520","3"
"5","824","9102",,"3","8.7600","3.3288","4"
"621","824","9102",,"3","5.5600","2.7244","4"
"1476","824","9102",,"3","6.7800","2.3052","3"
"313","824","1281",,"3","8.5500","2.8215","3"
"823","824","1281",,"3","6.8600","3.1556","2"
"1266","824","1281",,"3","4.7200","1.4632","4"
"351","824","1281",,"3","11.0400","4.0848","4"
"1539","824","1281",,"3","14.3200","7.0168","4"
"263","824","1281",,"3","11.4000","4.9020","3"
"973","824","1281",,"3","4.0200","1.9296","3"
"817","824","1281",,"3","6.7200","2.2848","4"
"68","824","1785",,"3","10.6800","4.1652","3"
"829","824","1785",,"3","6.5100","1.9530","3"
"833","824","1785",,"3","7.1700","2.6529","3"
"91","824","1785",,"3","5.3600","1.9296","2"
"347","824","1785",,"3","3.6000","1.3320","3"
"723","824","1785",,"3","1.5300","0.7344","3"
"204","824","9184",,"3","3.2000","0.9920","2"
"394","824","9184",,"3","9.3900","3.0987","3"
"970","824","9184",,"3","12.4400","4.4784","4"
"1213","824","9184",,"3","8.7900","3.4281","3"
"897","824","9184",,"3","2.1600","0.7344","4"
"321","824","9951",,"3","7.2300","3.4704","3"
"44","824","9951",,"3","11.7200","4.4536","4"
"460","824","9951",,"3","6.4400","2.1252","4"
"770","824","9951",,"3","3.6600","1.0980","2"
"1153","824","6841",,"3","2.0800","0.7072","4"
"664","824","6841",,"3","6.9600","3.2712","4"
"987","824","6841",,"3","10.3600","4.7656","4"
"2","824","8947",,"3","2.2200","0.7770","3"
"245","824","8947",,"3","4.4700","1.6539","3"
"1487","824","8947",,"3","1.9000","0.7600","2"
"878","824","8947",,"3","5.6100","2.8050","3"
"734","824","8947",,"3","1.8900","0.8505","3"
"1050","824","1844",,"3","3.8400","1.9200","3"
"1360","824","1844",,"3","4.8400","1.8876","2"
"844","824","1844",,"3","9.9300","4.0713","3"
"834","824","1844",,"3","8.8800","3.9072","3"
"19","824","1970",,"3","6.3800","2.2330","2"
"195","824","1970",,"3","7.0800","2.4072","4"
"79","824","1970",,"3","5.2800","1.7952","4"
"428","824","1970",,"3","2.6800","1.2328","4"
"524","824","1970",,"3","8.7000","3.3930","5"
"252","828","5991",,"3","8.1300","3.0894","3"
"229","828","5991",,"3","6.6900","2.6091","3"
"712","828","5991",,"3","11.6100","4.8762","3"
"822","828","5991",,"3","5.5800","1.7298","3"
"905","828","5991",,"3","6.9900","2.8659","3"
"656","828","5991",,"3","11.5500","4.2735","3"
"1405","828","5991",,"3","2.6700","1.2015","3"
"123","828","3476",,"3","15.3600","4.7616","4"
"1444","828","3476",,"3","7.0400","2.1120","4"
"1328","828","3476",,"3","6.7800","2.3730","3"
"119","828","3476",,"3","9.1200","4.4688","4"
"629","828","3476",,"3","2.2000","0.9020","4"
"842","828","3878",,"3","12.8000","4.6080","4"
"819","828","3878",,"3","5.5400","2.4930","2"
"1302","828","3878",,"3","5.5500","2.6085","3"
"1125","828","1970",,"3","6.6300","3.3150","3"
"1468","828","2723",,"3","3.7800","1.8522","3"
"499","828","2723",,"3","8.8800","3.1968","3"
"1435","828","2723",,"3","5.4400","1.9040","2"
"599","828","2723",,"3","6.9600","2.3664","3"
"1369","828","4618",,"3","6.7600","2.9068","2"
"1212","828","4618",,"3","1.5900","0.7950","3"
"536","828","4618",,"3","7.2800","3.4944","4"
"593","828","4618",,"3","7.4800","2.8424","4"
"895","828","3941",,"3","1.9500","0.9165","3"
"645","828","3941",,"3","9.9600","4.8804","3"
"1394","828","3941",,"3","7.5900","2.8083","3"
"706","828","3941",,"3","6.9200","3.1832","2"
"69","828","3941",,"3","9.3000","3.9060","3"
"878","828","5973",,"3","3.7400","1.1968","2"
"695","828","5973",,"3","14.0800","4.5056","4"
"1244","828","5973",,"3","3.6300","1.3794","3"
"1155","828","5973",,"3","7.5200","2.2560","4"
"279","828","5973",,"3","8.4600","4.1454","3"
"1288","828","6367",,"3","5.5200","2.6496","4"
"1438","828","6367",,"3","4.1100","1.5207","3"
"988","828","6367",,"3","14.4400","4.9096","4"
"778","828","6367",,"3","8.1600","2.9376","3"
"995","828","6367",,"3","4.6000","1.7940","4"
"346","828","6367",,"3","6.3600","3.1164","3"
"1149","828","6367",,"3","3.5200","1.5488","4"
"1468","828","3889",,"3","5.0400","1.5624","4"
"1285","828","3889",,"3","5.6100","2.6367","3"
"276","828","3889",,"3","11.5800","5.7900","3"
"187","828","3889",,"3","5.2800","2.0592","4"
"869","828","3889",,"3","4.2400","1.4416","2"
"1525","828","3889",,"3","11.7900","3.5370","3"
"703","828","3889",,"3","11.8800","3.9204","4"
"880","828","3889",,"3","7.3000","3.0660","2"
"676","828","7366",,"3","9.8700","3.5532","3"
"133","828","7366",,"3","2.1000","0.9450","3"
"204","828","7366",,"3","4.8000","1.7280","3"
"819","828","7366",,"3","8.3100","2.6592","3"
"116","828","7366",,"3","11.9100","4.7640","3"
"253","828","7366",,"3","2.6700","1.1748","3"
"240","828","2368",,"3","2.5800","1.1610","3"
"683","828","2368",,"3","6.4800","2.5272","3"
"1326","828","2368",,"3","6.8400","3.0096","4"
"956","828","2368",,"3","2.4000","1.2000","2"
"1239","828","2368",,"3","6.8400","2.8728","3"
"390","828","2368",,"3","11.2200","4.0392","3"
"234","828","2368",,"3","10.8000","4.4280","4"
"941","828","9123",,"3","11.8500","5.6880","3"
"1357","828","9123",,"3","8.1300","3.4959","3"
"1253","828","9123",,"3","5.1300","2.0520","3"
"737","828","9123",,"3","5.1200","2.1504","4"
"1140","828","9123",,"3","10.2400","3.1744","4"
"830","828","9557",,"3","7.3500","3.1605","3"
"1273","828","9557",,"3","6.6200","2.9790","2"
"631","828","7153",,"3","3.1200","1.4352","4"
"315","828","7153",,"3","3.8400","1.2288","4"
"1263","828","7153",,"3","3.3200","1.4608","4"
"127","828","4436",,"3","5.2200","2.2446","3"
"997","828","4436",,"3","9.8700","3.6519","3"
"360","828","4436",,"3","3.9300","1.8078","3"
"298","828","4436",,"3","11.3200","4.6412","4"
"1313","828","4436",,"3","11.7600","4.3512","3"
"856","828","5831",,"3","9.5600","4.6844","4"
"767","828","5831",,"3","2.9000","1.1310","2"
"84","828","5973",,"3","5.6200","2.4728","2"
"794","828","5973",,"3","4.8000","2.0640","4"
"224","828","5973",,"3","3.4600","1.6954","2"
"1106","828","5973",,"3","4.5600","1.9152","3"
"18","828","5973",,"3","10.6800","4.2720","4"
"993","828","5973",,"3","15.8000","6.3200","4"
"1183","828","5973",,"3","6.1600","2.8336","4"
"1033","828","118",,"3","5.7300","2.1201","3"
"650","828","118",,"3","6.2000","2.7280","4"
"240","828","118",,"3","3.4400","1.2384","4"
"1056","828","118",,"3","5.8600","2.0510","2"
"167","828","118",,"3","2.4000","0.8160","4"
"544","828","118",,"3","8.8500","3.5400","3"
"1169","828","1622",,"3","11.9200","5.9600","4"
"215","828","1622",,"3","2.3700","1.0191","3"
"791","828","1622",,"3","6.4500","2.7090","3"
"620","828","1622",,"3","2.1900","1.0293","3"
"764","828","6132",,"3","11.4300","4.3434","3"
"287","828","6132",,"3","4.6800","1.9188","3"
"1303","828","6132",,"3","1.3600","0.4080","2"
"1373","828","6132",,"3","14.4000","6.6240","4"
"431","828","6132",,"3","2.8800","1.3824","3"
"974","828","4618",,"3","2.3700","0.9480","3"
"71","828","4618",,"3","11.0400","4.0848","4"
"1404","828","1124",,"3","8.1300","3.2520","3"
"894","828","2678",,"3","1.1400","0.5130","2"
"285","828","2678",,"3","5.5800","2.0646","3"
"555","828","2678",,"3","8.6400","2.5920","3"
"572","828","2678",,"3","7.5300","2.6355","3"
"522","828","2678",,"3","3.2600","1.3366","2"
"671","828","2678",,"3","5.8600","2.8128","2"
"934","828","8003",,"3","3.3000","1.4190","3"
"1310","828","8003",,"3","7.9600","3.3432","2"
"595","828","8003",,"3","4.2600","1.8318","3"
"1183","828","8003",,"3","6.1600","2.0944","4"
"1061","828","76",,"3","6.6400","2.1248","4"
"1343","828","76",,"3","5.7400","2.1812","2"
"495","828","76",,"3","3.5100","1.3338","3"
"339","828","76",,"3","4.2000","1.5540","3"
"1221","828","76",,"3","4.4700","1.6539","3"
"1277","828","76",,"3","7.6200","3.7338","3"
